70,32.516,1266428920,user_group-2,0.960701,,{'LOGIN_TTFB': 0.93800020217895508, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 0.96900010108947754}
71,32.578,1266428920,user_group-1,0.987193,,{'LOGIN_TTFB': 0.95299983024597168, 'TRANSFER': 0.031000137329101563, 'LOGIN_TTLB': 0.98399996757507324}
72,32.766,1266428920,user_group-2,0.963988,,{'LOGIN_TTFB': 0.93800020217895508, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 0.96900010108947754}
73,33.407,1266428921,user_group-1,0.973214,,{'LOGIN_TTFB': 0.95300006866455078, 'TRANSFER': 0.016000032424926758, 'LOGIN_TTLB': 0.96900010108947754}
74,33.469,1266428921,user_group-2,0.957862,,{'LOGIN_TTFB': 0.93700003623962402, 'TRANSFER': 0.016000032424926758, 'LOGIN_TTLB': 0.95300006866455078}
75,34.360,1266428922,user_group-1,1.788834,,{'LOGIN_TTFB': 1.75, 'TRANSFER': 0.032000064849853516, 'LOGIN_TTLB': 1.7820000648498535}
76,34.500,1266428922,user_group-2,1.748135,,{'LOGIN_TTFB': 1.7030000686645508, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.7339999675750732}
77,34.875,1266428922,user_group-1,1.466900,,{'LOGIN_TTFB': 1.4210000038146973, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.4679999351501465}
78,35.032,1266428922,user_group-2,1.565101,,{'LOGIN_TTFB': 1.5160000324249268, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.562999963760376}
79,35.766,1266428923,user_group-2,1.252538,,{'LOGIN_TTFB': 1.2350001335144043, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.2660000324249268}
80,35.953,1266428923,user_group-1,1.086525,,{'LOGIN_TTFB': 1.062999963760376, 'TRANSFER': 0.015000104904174805, 'LOGIN_TTLB': 1.0780000686645508}
81,36.000,1266428923,user_group-1,1.635166,,{'LOGIN_TTFB': 1.6089999675750732, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.6399998664855957}
82,36.125,1266428923,user_group-2,1.094064,,{'LOGIN_TTFB': 1.0780000686645508, 'TRANSFER': 0.014999866485595703, 'LOGIN_TTLB': 1.0929999351501465}
83,36.750,1266428924,user_group-2,0.988371,,{'LOGIN_TTFB': 0.95300006866455078, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 0.98399996757507324}
84,37.016,1266428924,user_group-1,1.014651,,{'LOGIN_TTFB': 0.96900010108947754, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.0160000324249268}
85,37.063,1266428924,user_group-1,1.097606,,{'LOGIN_TTFB': 1.0469999313354492, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.0939998626708984}
86,37.141,1266428924,user_group-2,1.009001,,{'LOGIN_TTFB': 0.96900010108947754, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.0160000324249268}
87,37.860,1266428925,user_group-2,1.105111,,{'LOGIN_TTFB': 1.062999963760376, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 1.1100001335144043}
88,38.047,1266428925,user_group-1,0.995817,,{'LOGIN_TTFB': 0.95300006866455078, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 0.98399996757507324}
89,38.110,1266428925,user_group-1,1.086981,,{'LOGIN_TTFB': 1.0469999313354492, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 1.0940001010894775}
90,38.125,1266428925,user_group-2,0.983800,,{'LOGIN_TTFB': 0.93700003623962402, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 0.98399996757507324}
91,38.828,1266428926,user_group-2,0.971855,,{'LOGIN_TTFB': 0.92199993133544922, 'TRANSFER': 0.046000003814697266, 'LOGIN_TTLB': 0.96799993515014648}
92,39.078,1266428926,user_group-1,1.028912,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.031000137329101563, 'LOGIN_TTLB': 1.0310001373291016}
93,39.141,1266428926,user_group-1,1.042321,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.0309998989105225}
94,39.688,1266428927,user_group-2,1.561948,,{'LOGIN_TTFB': 1.5160000324249268, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.562999963760376}
95,39.860,1266428927,user_group-2,1.027001,,{'LOGIN_TTFB': 0.9849998950958252, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 1.0320000648498535}
96,40.094,1266428927,user_group-1,1.013458,,{'LOGIN_TTFB': 0.9849998950958252, 'TRANSFER': 0.031000137329101563, 'LOGIN_TTLB': 1.0160000324249268}
97,40.172,1266428927,user_group-1,1.027199,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.0309998989105225}
98,40.688,1266428928,user_group-2,1.008534,,{'LOGIN_TTFB': 0.96900010108947754, 'TRANSFER': 0.030999898910522461, 'LOGIN_TTLB': 1.0}
99,40.875,1266428928,user_group-2,1.022326,,{'LOGIN_TTFB': 0.96899986267089844, 'TRANSFER': 0.046000003814697266, 'LOGIN_TTLB': 1.0149998664855957}
100,41.157,1266428928,user_group-1,1.061767,,{'LOGIN_TTFB': 1.0309998989105225, 'TRANSFER': 0.032000064849853516, 'LOGIN_TTLB': 1.062999963760376}
101,41.219,1266428928,user_group-1,1.048605,,{'LOGIN_TTFB': 1.0160000324249268, 'TRANSFER': 0.031000137329101563, 'LOGIN_TTLB': 1.0470001697540283}
102,41.735,1266428929,user_group-2,1.043968,,{'LOGIN_TTFB': 1.0, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 1.0470001697540283}
103,41.860,1266428929,user_group-2,0.979224,,{'LOGIN_TTFB': 0.93799996376037598, 'TRANSFER': 0.04700016975402832, 'LOGIN_TTLB': 0.9850001335144043}
104,42.188,1266428929,user_group-1,1.024391,,{'LOGIN_TTFB': 0.98399996757507324, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 1.0309998989105225}
105,42.204,1266428929,user_group-1,0.979849,,{'LOGIN_TTFB': 0.93799996376037598, 'TRANSFER': 0.046999931335449219, 'LOGIN_TTLB': 0.9849998950958252}
